country	name	id	screen_name	final_party
United Kingdom	John Spellar	21736214	spellar	Labour
United Kingdom	Alison McGovern	21713090	Alison_McGovern	Labour
United Kingdom	Tom Brake	21666641	thomasbrake	Liberals
United Kingdom	Jim Knight	21528045	LordJimKnight	Labour
United Kingdom	Steve McCabe	21408041	steve_mccabe	Labour
United Kingdom	Jim Allister	21189360	JimAllister	Conservatives
United Kingdom	Hywel Williams	21188077	HywelPlaidCymru	Plaid Cymru
United Kingdom	Alun Ffred Jones	21184661	AlunFfredPlaid	Plaid Cymru
United Kingdom	Steve Double	21174263	stevedouble	Conservatives
United Kingdom	Patrick Harvie	21125405	patrickharvie	Other
United Kingdom	Matthew Pennycook	21084719	mtpennycook	Labour
United Kingdom	Julie Marson	20995745	JulieMarsonMP	Conservatives
United Kingdom	Chris Bryant	20995648	RhonddaBryant	Labour
United Kingdom	luciana berger	20992801	lucianaberger	Liberals
United Kingdom	Colum Eastwood	20924620	columeastwood	Social Democratic and Labour Party
United Kingdom	Jenny Chapman	20856796	JennyChapman	Labour
United Kingdom	Sebastian Coe	20768539	sebcoe	Conservatives
United Kingdom	Florence Eshalomi	20763907	FloEshalomi	Labour
United Kingdom	frank field	20688804	frankfieldteam	independent politician
United Kingdom	Jenny Jones, Baroness Jones of Moulsecoomb	20589511	GreenJennyJones	Green Party
United Kingdom	Claire Hanna	20508666	ClaireHanna	Social Democratic and Labour Party
United Kingdom	Will Quince	20473134	willquince	Conservatives
United Kingdom	Daithí McKay	20444382	daithimckay	Sinn Fein
United Kingdom	ged killen	20441118	Gedk	Labour
United Kingdom	ruth smeeth	20428671	RuthSmeeth	Labour
United Kingdom	Stuart Andrew	20424362	StuartAndrew	Conservatives
United Kingdom	Darren Jones	20392734	darrenpjones	Labour
United Kingdom	Wes Streeting	20362684	wesstreeting	Labour
United Kingdom	Mike Amesbury	20325923	MikeAmesburyMP	Labour
United Kingdom	Phillip Logan	20316692	philliplogan	Democratic Unionist Party
United Kingdom	Robert Courts	20238327	robertcourts	Conservatives
United Kingdom	Mary Honeyball	20237435	maryhoneyball	Labour
United Kingdom	Anne-Marie Trevelyan	20229729	annietrev	Conservatives
United Kingdom	Mark Garnier	20226550	Mark4WyreForest	Conservatives
United Kingdom	Jonathan Bartley	20167812	jon_bartley	Green Party
United Kingdom	Lilian Greenwood	20148039	LilianGreenwood	Labour
United Kingdom	Alex Norris	20142835	AlexNorrisNN	Labour
United Kingdom	Andrew Rosindell	20132840	AndrewRosindell	Conservatives
United Kingdom	paul masterton	20087980	pmasterton1985	Conservatives
United Kingdom	Sajid Javid	20052899	sajidjavid	Conservatives
United Kingdom	Jess Phillips	20000725	jessphillips	Labour
United Kingdom	Norman Lamb	19973305	normanlamb	Liberals
United Kingdom	Wera Hobhouse	19915728	Wera_Hobhouse	Liberals
United Kingdom	james frith	19859690	JamesFrith	Labour
United Kingdom	Matt Hancock	19825835	MattHancock	Conservatives
United Kingdom	Robert Halfon	19758148	halfon4harlowMP	Conservatives
United Kingdom	Paula Bradshaw	19620330	PaulaJaneB	Alliance Party of Northern Ireland
United Kingdom	Jason McCartney	19619404	JasonMcCartney	Conservatives
United Kingdom	Stewart McDonald	19608199	StewartMcDonald	Scottish National Party
United Kingdom	David Mundell	19589280	DavidMundellDCT	Conservatives
United Kingdom	Kit Malthouse	19407599	kitmalthouse	Conservatives
United Kingdom	Sadiq Khan	19397942	SadiqKhan	Labour
United Kingdom	julian lewis	19349134	Julianlewis	Conservatives
United Kingdom	Louise Mensch	19346439	LouiseMensch	Conservatives
United Kingdom	Bridget Phillipson	19295262	bphillipsonMP	Labour
United Kingdom	Nerys Evans	19188805	NerysEvans	Plaid Cymru
United Kingdom	Adam Price	19188399	Adamprice	Plaid Cymru
United Kingdom	Harriett Baldwin	19177609	hbaldwin	Conservatives
United Kingdom	Pauline Latham	19087569	Pauline_Latham	Conservatives
United Kingdom	Michael Fabricant	19058678	Mike_Fabricant	Conservatives
United Kingdom	Nigel Farage	19017675	Nigel_Farage	Other
United Kingdom	Catherine Stihler	18721034	C_Stihler	Labour
United Kingdom	Hannah Blythyn	18609412	hannahblythyn	Labour
United Kingdom	Siôn Simon	18460290	sionsimon	Labour
United Kingdom	Kerry McCarthy	18099795	KerryMP	Labour
United Kingdom	edward vaizey	18096679	edvaizey	Conservatives
United Kingdom	David Lammy	18020612	DavidLammy	Labour
United Kingdom	Joan McAlpine	17736588	JoanMcAlpine	Scottish National Party
United Kingdom	Matt Warman	17685009	mattwarman	Conservatives
United Kingdom	Paul Scully	17484283	scullyp	Conservatives
United Kingdom	Sir David Evennett	17298241	DavidEvennettMP	Conservatives
United Kingdom	Brandon Lewis	16884084	BrandonLewis	Conservatives
United Kingdom	Simon Fell	16454546	simonfell	Conservatives
United Kingdom	Lucy Allan	16134235	lucyallan	Conservatives
United Kingdom	Alex Sobel	15726425	alexsobel	Labour
United Kingdom	Adrian Ramsay	15500138	AdrianRamsay	Green Party
United Kingdom	George Galloway	15484198	georgegalloway	Other
United Kingdom	Sir Greg Knight	15453062	GregKnight	Conservatives
United Kingdom	Steve Baker	15157283	SteveBakerHW	Conservatives
United Kingdom	Paul Maynard	15133808	PaulMaynardUK	Conservatives
United Kingdom	Jo Swinson	14933304	joswinson	Liberals
United Kingdom	Damian Collins	14758838	DamianCollins	Conservatives
United Kingdom	Alasdair Allan	14734993	alasdairallan	Scottish National Party
United Kingdom	Vicky Ford	14691032	vickyford	Conservatives
United Kingdom	Anna McMorrin	14590758	AnnaMcMorrin	Labour
United Kingdom	Damian Hinds	14561015	DamianHinds	Conservatives
United Kingdom	Leanne Wood	14450739	LeanneWood	Plaid Cymru
United Kingdom	Graham Stuart	14395178	grahamstuart	Conservatives
United Kingdom	Robert Buckland	14284260	RobertBuckland	Conservatives
United Kingdom	Tom Watson	14190551	tom_watson	Labour
United Kingdom	Teresa Pearce	14146330	tpearce003	Labour
United Kingdom	Grant Shapps	14104027	grantshapps	Conservatives
United Kingdom	James Cleverly	14077382	JamesCleverly	Conservatives
United Kingdom	Julian Sturdy	8558522	JulianSturdy	Conservatives
United Kingdom	Julian Huppert	5715682	julianhuppert	Liberals
United Kingdom	Charlotte Vere, Baroness Vere of Norbiton	4192681	CharlotteV	Conservatives
United Kingdom	Jeremy Wright	815106	jeremywright	Conservatives
United Kingdom	David Johnston	1194647670092128256	david4wantage	Conservatives
United Kingdom	Robbie Moore	1158490894028460032	_RobbieMoore	Conservatives
United Kingdom	Christian Wakeford	1156498325056696320	Christian4BuryS	Conservatives
United Kingdom	Natalie McGarry	812931533283565568	_NatalieMcGarry	independent politician
United Kingdom	Chris Davies	1122091792239874048	ChrisDaviesLD	Conservatives
United Kingdom	John Blair	1016261363646246912	JohnBlairMLA	Liberals
United Kingdom	stephen morgan	24045870	StephenMorganMP	Labour
United Kingdom	Dick Cole	901064368103837696	CllrDickCole	Social Democratic and Labour Party
United Kingdom	steve brine	881460664270761984	BrineMinister	Conservatives
United Kingdom	Jamie Stone	868787843510013953	Jamie4North	Liberals
United Kingdom	Eddie Hughes	857669618772713473	EddieHughes4WN	Conservatives
United Kingdom	Lynne Neagle	798544306365755392	lynne_neagle	Labour
United Kingdom	Guto Bebb	752820350371717120	GutoAberconwy	independent politician
United Kingdom	Mrs Theresa May	747807250819981312	theresa_may	Conservatives
United Kingdom	Mr Gareth Bacon	4897196079	GarethBaconMP	Conservatives
United Kingdom	jamie stone	4210164801	JamieHWStone	Liberals
United Kingdom	Chris Evans	3128468829	Chris_EvansMP	Labour
United Kingdom	Mr Khalid Mahmood	3030160806	khalid4PB	Labour
United Kingdom	Alan Brown	3011043981	AlanBrownSNP	Scottish National Party
United Kingdom	Alberto Costa	3005893073	AlbertoCostaMP	Conservatives
United Kingdom	Elaine Smith	3001123090	1_elainesmith	Labour
United Kingdom	Imran Hussain	2979642791	Imran_HussainMP	Labour
United Kingdom	Douglas Ross	2890801661	Douglas4Moray	Scottish National Party
United Kingdom	Henry Bolton	2887955249	_HenryBolton	Liberals
United Kingdom	adrian bailey	2885503101	AdrianBaileyWBW	Labour
United Kingdom	Dr Kieran Mullan	2834640796	KieranMullanUK	Conservatives
United Kingdom	liz mcinnes	2813746248	LizMcInnes60	Labour
United Kingdom	Dr Lisa Cameron	2801867041	DrLisaCameronMP	Scottish National Party
United Kingdom	David Davis	2797521996	DavidDavisMP	Conservatives
United Kingdom	Mr Laurence Robertson	2795272097	lrobertsonTewks	Conservatives
United Kingdom	david simpson	2709108427	DavidSimpsonDUP	Democratic Unionist Party
United Kingdom	Sir Alan Campbell	2601366250	alancampbellmp	Labour
United Kingdom	Carwyn Jones	2476761393	AMCarwyn	Labour
United Kingdom	Dr Rosena Allin-Khan	2382227424	DrRosena	Labour
United Kingdom	Richard Holden	2209331701	RicHolden	Conservatives
United Kingdom	Sir Robert Syms	2202981242	RobertSyms	Conservatives
United Kingdom	Mr Robin Walker	1978270322	WalkerWorcester	Conservatives
United Kingdom	Mr Simon Clarke	1715832776	SimonClarkeMP	Conservatives
United Kingdom	Philip Dunne	1650144662	Dunne4Ludlow	Conservatives
United Kingdom	Gurinder Josan	1608370866	gsjosan	Labour
United Kingdom	Neil Hamilton	1539233137	NeilUKIP	Other
United Kingdom	Ms Nusrat Ghani	1513382018	Nus_Ghani	Conservatives
United Kingdom	Janice Gregory	1503045475	Janice4Ogmore	Labour
United Kingdom	Richard Tice	1466783923	TiceRichard	Conservatives
United Kingdom	James Daly	1430228162	JamesDalyMP	Conservatives
United Kingdom	John Griffiths	1371848690	JGriffithsLab	Labour
United Kingdom	albert owen	1354610803	AlbertOwen2020	Labour
United Kingdom	Mrs Andrea Jenkyns	1350441445	andreajenkyns	Conservatives
United Kingdom	Matthew Gordon-Banks	1346434040	mwgbanks	Other
United Kingdom	Craig Williams	1344130148	craig4monty	Conservatives
United Kingdom	Sir Mark Hendrick	1302003805	MpHendrick	Labour
United Kingdom	Claire Wright	1284043356	ClaireWrightInd	independent politician
United Kingdom	alistair burt	986390774	AlistairBurtUK	Conservatives
United Kingdom	Andy McDonald	927480949	AndyMcDonaldMP	Labour
United Kingdom	David Stewart	927392084	Davidstewartmsp	Social Democratic and Labour Party
United Kingdom	Richard Ashworth	920895180	RichardAshMEP	Conservatives
United Kingdom	Henry Smith	873819098	HenrySmithUK	Conservatives
United Kingdom	Carla Denyer	818278134	carla_denyer	Green Party
United Kingdom	Mr Kevan Jones	815306454	KevanJonesMP	Labour
United Kingdom	Andrew Jones	806388620	AJonesMP	Conservatives
United Kingdom	kenneth clarke	801961117	KenClarkeMP	Conservatives
United Kingdom	Dr Andrew Murrison	759067032	AWMurrison	Conservatives
United Kingdom	Dr Rupa Huq	706747004	RupaHuq	Labour
United Kingdom	Stephen Doughty	622426905	SDoughtyMP	Labour
United Kingdom	siobhain mcdonagh	580749365	Siobhain_Mc	Labour
United Kingdom	Andrew Smith	578932351	AndrewSmithOx	Labour
United Kingdom	Paul Howell	577329523	PaulHowellMP	Conservatives
United Kingdom	Jackie Baillie	571079059	jackiebmsp	Labour
United Kingdom	Dafydd Iwan	552222958	dafyddiwan	Plaid Cymru
United Kingdom	Nick Smith	532351874	BlaenauGwentMP	Labour
United Kingdom	Winston McKenzie	518453848	WinstonMcK	independent politician
United Kingdom	Philip Smith	505012398	1PhilipSmith	Conservatives
United Kingdom	Andy Allen	498337685	AndyAllen88	Alliance Party of Northern Ireland
United Kingdom	Charlotte Rose	493420608	_Charlie_rose	independent politician
United Kingdom	Stephen Flynn	487655647	StephenFlynnSNP	Scottish National Party
United Kingdom	Ann Jones	486596730	ann_jonesam	Labour
United Kingdom	Karl Turner	432396682	KarlTurnerMP	Labour
United Kingdom	Heidi Allen	426116125	heidiallen75	Liberals
United Kingdom	Kate Osamor	415910519	KateOsamor	Labour
United Kingdom	Neil McEvoy	389121502	neiljmcevoy	Plaid Cymru
United Kingdom	Johann Lamont	383969490	JohannLamont	Labour
United Kingdom	Alun Michael	381467614	alunmichael	Labour
United Kingdom	Rhoda Grant	379788956	RhodaGrant	Labour
United Kingdom	Tom Hunt	370033792	tomhunt1988	Conservatives
United Kingdom	Jenny Willott	368312542	JennyWillott	Liberals
United Kingdom	john mann	357805905	LordJohnMann	independent politician
United Kingdom	Gareth Davies	351657777	GarethDavies_MP	Conservatives
United Kingdom	Stuart Donaldson	338459040	StuieDonaldson	Scottish National Party
United Kingdom	Angela Smith, Baroness Smith of Basildon	334683142	LadyBasildon	Labour
United Kingdom	Eluned Parrott	333955457	Eluned_Parrott	Liberals
United Kingdom	Mary Fee	306158818	MaryFeeLabour	Labour
United Kingdom	Rob Butler	300457581	RobBAylesbury	Conservatives
United Kingdom	Meg Hillier	297967419	Meg_HillierMP	Labour
United Kingdom	William Powell	295653609	WmPowell2021	Conservatives
United Kingdom	Eluned Morgan, Baroness Morgan of Ely	277927587	Eluned_Morgan	Labour
United Kingdom	graham p jones	260824465	GrahamJones_MP	Labour
United Kingdom	Ms Karen Buck	259215762	KarenPBuckMP	Labour
United Kingdom	Tom Arthur	254218465	ThomasCArthur	Scottish National Party
United Kingdom	Mr Barry Sheerman	250091875	BarrySheerman	Labour
United Kingdom	Kenny MacAskill	240243637	KennyMacAskill	Labour
United Kingdom	Jane Hutt	236909222	JaneHutt	Labour
United Kingdom	Alex Salmond	236786367	AlexSalmond	Other
United Kingdom	Greg Clark	224655400	GregClarkMP	independent politician
United Kingdom	John Stevenson	222419520	John4Carlisle	Conservatives
United Kingdom	Gareth Thomas	219976700	GarethThomasMP	Labour
United Kingdom	Keith Brown	214544073	KeithBrownSNP	Scottish National Party
United Kingdom	Stuart McDonald	211883434	Stuart_McDonald	Labour
United Kingdom	Neale Hanvey	210446472	JNHanvey	Other
United Kingdom	Caroline Nokes	209029473	carolinenokes	independent politician
United Kingdom	Mark Drakeford	207667494	MarkDrakeford	Labour
United Kingdom	Sir Oliver Heald	206263631	OliverHealdUK	Conservatives
United Kingdom	Lesley Griffiths	201258574	lesley4wrexham	Labour
United Kingdom	Mrs Sharon Hodgson	200700960	SharonHodgsonMP	Labour
United Kingdom	Greg Smith	195752750	gregsmith_uk	Conservatives
United Kingdom	Andy Wightman	194364678	andywightman	independent politician
United Kingdom	David Morris	187632184	davidmorrisml	Conservatives
United Kingdom	James Murray	175512020	jamesmurray_ldn	Labour
United Kingdom	mark lancaster	175005016	MarkLancasterMK	Conservatives
United Kingdom	Paul Holmes	172090468	pauljholmes	Conservatives
United Kingdom	James Kelly	155954174	JamesKellyLab	Labour
United Kingdom	James Morris	155892458	JamesMorris	Conservatives
United Kingdom	Mark Spencer	154943205	Mark_Spencer	Conservatives
United Kingdom	Geraint Davies	144791011	GeraintDaviesMP	Labour
United Kingdom	Louise Haigh	143508762	LouHaigh	Labour
United Kingdom	david hanson	130154450	RTHondavehanson	Labour
United Kingdom	Mark Williams	124312153	mark4ceredigion	Liberals
United Kingdom	Dame Angela Eagle	124270074	angelaeagle	Labour
United Kingdom	elisha mccallion	124154899	ElishaMcC_SF	Sinn Fein
United Kingdom	richard benyon	119074643	RichardHRBenyon	Conservatives
United Kingdom	Donald Cameron	116855481	DAJCameron	Conservatives
United Kingdom	Barry McElduff	114749134	BarryMcElduff	Sinn Fein
United Kingdom	David Martin	113583713	davidmartinmep	Conservatives
United Kingdom	Sir Geoffrey Cox	103879974	Geoffrey_Cox	Conservatives
United Kingdom	Julie Morgan	102976802	JulieMorganLAB	Labour
United Kingdom	antoinette sandbach	92759618	Sandbach	Conservatives
United Kingdom	Alistair Carmichael	91786287	amcarmichaelMP	Liberals
United Kingdom	Christine Jardine	87647640	cajardineMP	Liberals
United Kingdom	James Gray	86192099	JGray	Conservatives
United Kingdom	Rachael Maskell	80151292	RachaelMaskell	Labour
United Kingdom	Jeremy Miles	79801266	Jeremy_Miles	Labour
United Kingdom	Ian Murray	77981490	IanMurrayMP	Labour
United Kingdom	louise ellman	77224096	LouiseEllman	Labour
United Kingdom	Margaret Curran	77188973	Margaret_Curran	Labour
United Kingdom	Jenny Randerson, Baroness Randerson	74770333	jennyranderson	Liberals
United Kingdom	paul williams	72531619	PaulWilliamsLAB	Labour
United Kingdom	Mark Reckless	66774405	MarkReckless	Other
United Kingdom	Mr Toby Perkins	61733092	tobyperkinsmp	Labour
United Kingdom	Richard Harrington	60738400	Richard4Watford	Conservatives
United Kingdom	Willie Rennie	52002602	willie_rennie	Liberals
United Kingdom	david drew	47345180	DavidEDrew	Labour
United Kingdom	Lloyd Russell-Moyle	38880112	lloyd_rm	Labour
United Kingdom	Stephen Twigg	35781487	StephenTwigg	Labour
United Kingdom	john woodcock	35305401	LordWalney	Labour
United Kingdom	Lucy Powell	32439211	LucyMPowell	Labour
United Kingdom	Gavin Short	30334376	gav424	independent politician
United Kingdom	Douglas Carswell	25097735	DouglasCarswell	independent politician
United Kingdom	Mrs Helen Grant	24727170	HelenGrantMP	Conservatives
United Kingdom	Mr Ben Bradshaw	24211594	BenPBradshaw	Labour
United Kingdom	Mr Virendra Sharma	23452598	VirendraSharma	Labour
United Kingdom	Dr James Davies	22378075	JamesDavies	Conservatives
United Kingdom	Mrs Heather Wheeler	21744895	HeatherWheeler	Conservatives
United Kingdom	Carl Austin-Behan	21306606	CarlAustinBehan	Labour
United Kingdom	John McTernan	21146043	johnmcternan	Labour
United Kingdom	Tavish Scott	21096678	tavishscott	Liberals
United Kingdom	Rabina Khan	20984231	RabinaKhan	Liberals
United Kingdom	Alan Chambers	20949870	alcham49	Alliance Party of Northern Ireland
United Kingdom	Michelle Thomson	20853678	MichelleThomson	Scottish National Party
United Kingdom	Bill Bowman	20544923	billabowman	Conservatives
United Kingdom	Jeffrey Cuthbert	20519838	JeffCuthbert	Labour
United Kingdom	Ms Harriet Harman	19977759	HarrietHarman	Labour
United Kingdom	Kezia Dugdale	19934731	kezdugdale	Labour
United Kingdom	Michael Ellis	19858924	Michael_Ellis1	Conservatives
United Kingdom	Jeff Smith	18951643	JeffSmithetc	Labour
United Kingdom	Jonathan Reynolds	18632946	jreynoldsMP	Labour
United Kingdom	Mrs Sheryll Murray	18627119	sheryllmurray	Conservatives
United Kingdom	Kirsty Williams	16980982	Kirsty_Williams	Liberals
United Kingdom	Mr David Jones	16970757	DavidJonesMP	Conservatives
United Kingdom	mike gapes	15672615	MikeGapes	Labour
United Kingdom	Stella Creasy	15580900	stellacreasy	Labour
United Kingdom	Mike Wood	14728535	mikejwood	Conservatives
United Kingdom	Gavin Shuker	14567982	gavinshuker	Labour
United Kingdom	Leighton Andrews	14293301	LeightonAndrews	Labour
